customer_id,Predicted_Churn,Churn_Probability,Risk_Level
0913-XWSCN,No,0.22119196217488554,Low Risk
6825-UYPFK,No,0.41158192464625126,Medium Risk
8397-MVTAZ,Yes,0.6665013077851398,Medium Risk
0750-EBAIU,No,0.12095860341118503,Low Risk
8606-CIQUL,No,0.05026453311466249,Low Risk
3571-DPYUH,No,0.10489699808291197,Low Risk
7601-GNDYK,No,0.010320463707013212,Low Risk
0356-OBMAC,No,0.08923701394853856,Low Risk
8067-NIOYM,No,0.021293065864787183,Low Risk
1403-GYAFU,No,0.0018192809789495592,Low Risk
4234-XTNEA,Yes,0.7442807862577944,High Risk
1297-VQDRP,No,0.14919101564775147,Low Risk
9282-IZGQK,Yes,0.7961721078835969,High Risk
5348-CAGXB,Yes,0.7329677542466534,High Risk
0621-HJWXJ,No,0.1913174205396281,Low Risk
5844-QVTAT,No,0.04913162761435956,Low Risk
8905-IAZPF,No,0.12941972288838555,Low Risk
5394-MEITZ,No,0.01936546756683133,Low Risk
6859-QNXIQ,No,0.044766948191906464,Low Risk
2782-LFZVW,No,0.4727985370860533,Medium Risk
2866-IKBTM,No,0.19170111907985474,Low Risk
1342-JPNKI,Yes,0.6669177767762678,Medium Risk
2817-NTQDO,No,0.3005674323930586,Low Risk
7129-AZJDE,No,0.2214611676967494,Low Risk
6986-IJDHX,No,0.3065471911520588,Low Risk
2560-PPCHE,No,0.14535042376308785,Low Risk
4676-MQUEA,No,0.18084296086394652,Low Risk
8138-EALND,No,0.11213298159417426,Low Risk
3580-HYCSP,No,0.05882379115064169,Low Risk
1352-HNSAW,No,0.04244404646843672,Low Risk
2075-PUEPR,No,0.0038859167433650376,Low Risk
1982-FEBTD,No,0.030022418865963792,Low Risk
5301-GAUUY,No,0.4008098276436067,Medium Risk
5791-KAJFD,No,0.04314988711347274,Low Risk
2654-VBVPB,No,0.1794782103196287,Low Risk
1154-HYWWO,No,0.033933473448951694,Low Risk
2501-XWWTZ,Yes,0.5373325135378015,Medium Risk
3716-UVSPD,No,0.42955610027382607,Medium Risk
6815-ABQFQ,No,0.2506164984377831,Low Risk
7343-EOBEU,No,0.3086130460232039,Low Risk
3701-SFMUH,No,0.2524555430405273,Low Risk
6103-LIANB,No,0.1181460351947735,Low Risk
7319-VENRZ,No,0.2546165254421166,Low Risk
5846-NEQVZ,No,0.00698155827577265,Low Risk
6967-QIQRV,No,0.24179713379858733,Low Risk
5781-RFZRP,No,0.007960998360553445,Low Risk
0939-YAPAF,Yes,0.64713706775794,Medium Risk
0308-IVGOK,No,0.17962395355152372,Low Risk
7293-LSCDV,No,0.004110152237378359,Low Risk
7025-WCBNE,No,0.020385679195535238,Low Risk
5756-JYOJT,No,0.120872902561915,Low Risk
4710-FDUIZ,No,0.17308148023685957,Low Risk
6030-REHUX,Yes,0.6193160721594373,Medium Risk
9548-LIGTA,No,0.016322362975877122,Low Risk
5150-LJNSR,No,0.1633160683702443,Low Risk
8270-RKSAP,Yes,0.641030476822729,Medium Risk
6522-YRBXD,No,0.49616849528067547,Medium Risk
2640-LYMOV,No,0.250864679966996,Low Risk
1218-VKFPE,No,0.10498316770761221,Low Risk
3627-FHKBK,No,0.43575402005229735,Medium Risk
2865-TCHJW,Yes,0.800599949602445,High Risk
1423-BMPBQ,No,0.22122398652193243,Low Risk
2393-DIVAI,No,0.23714549903489973,Low Risk
5192-EBGOV,Yes,0.8164748310632005,High Risk
4568-KNYWR,No,0.02022327713767919,Low Risk
8752-IMQOS,No,0.07424305815889773,Low Risk
0742-LAFQK,No,0.0765071889557205,Low Risk
0795-LAFGP,No,0.015003238776360511,Low Risk
0619-OLYUR,No,0.058343497425296965,Low Risk
5512-IDZEI,No,0.02262230336929141,Low Risk
0459-SPZHJ,No,0.01688762814913018,Low Risk
0215-BQKGS,No,0.25065662149806683,Low Risk
9244-ZVAPM,No,0.35064398390722096,Low Risk
0719-SYFRB,No,0.24065045113178035,Low Risk
8208-EUMTE,No,0.05964618699216138,Low Risk
5172-MIGPM,No,0.355808769957175,Low Risk
1710-RCXUS,No,0.19918888919760053,Low Risk
0374-FIUCA,No,0.004272183499833205,Low Risk
5839-SUYVZ,No,0.39822488896259617,Low Risk
5173-ZXXXL,No,0.10216204300571961,Low Risk
1096-ADRUX,No,0.08815216768955779,Low Risk
2001-MCUUW,No,0.13396160172744476,Low Risk
2731-GJRDG,No,0.2505118249078324,Low Risk
4723-BEGSG,No,0.012065518728203382,Low Risk
6516-NKQBO,No,0.02046345312228278,Low Risk
8672-OAUPW,No,0.018309553801451838,Low Risk
8207-DMRVL,No,0.031504662296952576,Low Risk
3419-SNJJD,No,0.23530270058326727,Low Risk
6543-CPZMK,No,0.475602609366332,Medium Risk
4765-OXPPD,No,0.10786853790043018,Low Risk
2804-ETQDK,No,0.0023964225635444434,Low Risk
6689-VRRTK,No,0.24828158283734666,Low Risk
7138-GIRSH,No,0.025269977561600723,Low Risk
9396-ZSFLL,No,0.2897667954739762,Low Risk
6464-KEXXH,No,0.47563330981648194,Medium Risk
7134-MJPDY,No,0.1871622504214057,Low Risk
5240-CAOYT,No,0.1288831608028805,Low Risk
4059-IIEBK,Yes,0.5995153259679988,Medium Risk
4881-JVQOD,Yes,0.5114537133610491,Medium Risk
0516-UXRMT,No,0.1156678706144425,Low Risk
4851-BQDNX,No,0.254281878239948,Low Risk
5148-HKFIR,No,0.02453406053850668,Low Risk
1009-IRMNA,No,0.14169411097540502,Low Risk
3003-CMDUU,Yes,0.562810238196005,Medium Risk
5016-IBERQ,No,0.4812704811055465,Medium Risk
6797-UCJHZ,No,0.1550611211344449,Low Risk
2469-DTSGX,No,0.08181429002889724,Low Risk
4554-YGZIH,No,0.30523123371645233,Low Risk
5099-BAILX,No,0.3740534298640599,Low Risk
9931-KGHOA,No,0.07233098834965554,Low Risk
1775-KWJKQ,No,0.009362665065596673,Low Risk
7665-VIGUD,No,0.07172171182583764,Low Risk
9411-TPQQV,No,0.09122602633465862,Low Risk
7207-RMRDB,No,0.3770466387133116,Low Risk
7954-MLBUN,No,0.11644802137515521,Low Risk
2077-DDHJK,No,0.006033802855251198,Low Risk
4913-EHYUI,No,0.1869345313023568,Low Risk
0195-IESCP,Yes,0.7540237543907322,High Risk
9574-BOSMD,No,0.0029094829671140183,Low Risk
4580-TMHJU,No,0.13073053646050953,Low Risk
0970-ETWGE,Yes,0.7903987266051249,High Risk
4908-XAXAY,No,0.1749244618892119,Low Risk
8404-VLQFB,No,0.21155775334980623,Low Risk
1626-ERCMM,Yes,0.7740628699138397,High Risk
0887-HJGAR,No,0.43874645812928526,Medium Risk
2391-IPLOP,No,0.08008160470448604,Low Risk
5644-PDMZC,Yes,0.717544195531241,High Risk
3509-GWQGF,No,0.36572632183412007,Low Risk
9576-ANLXO,Yes,0.6014561721197912,Medium Risk
2024-BASKD,Yes,0.6253908641207894,Medium Risk
5845-BZZIB,No,0.010145578819498853,Low Risk
1140-UKVZG,No,0.13355793200869892,Low Risk
4160-AMJTL,No,0.21236665857732837,Low Risk
5183-SNMJQ,Yes,0.5623094861884891,Medium Risk
8100-PNJMH,No,0.015268909398640979,Low Risk
7838-LAZFO,No,0.04923994071580345,Low Risk
4464-JCOLN,No,0.08499266682344989,Low Risk
2085-JVGAD,No,0.04030860480081926,Low Risk
5650-VDUDS,Yes,0.5463955968987132,Medium Risk
8095-WANWK,No,0.26862581430402765,Low Risk
3030-ZKIWL,No,0.19356904570680453,Low Risk
9565-FLVCG,No,0.015955381978850495,Low Risk
8755-OGKNA,No,0.003435459526652487,Low Risk
2800-VEQXM,Yes,0.6096024353210574,Medium Risk
7538-GWHML,Yes,0.6117590005613154,Medium Risk
5533-RJFTJ,No,0.12910400127666882,Low Risk
3859-CVCET,No,0.3190269765991795,Low Risk
0214-JHPFW,No,0.015108483962208295,Low Risk
5642-MHDQT,No,0.011264330292558961,Low Risk
3088-FVYWK,No,0.005669665571548133,Low Risk
3276-HDUEG,Yes,0.6962257107805858,Medium Risk
9092-GDZKO,No,0.13810504573571541,Low Risk
0823-HSCDJ,No,0.27772600268894393,Low Risk
3729-OWRVL,No,0.1140316663180561,Low Risk
2324-AALNO,No,0.016987014784665126,Low Risk
0822-GAVAP,Yes,0.6903020620762033,Medium Risk
5760-IFJOZ,Yes,0.6446468513521957,Medium Risk
2826-UWHIS,No,0.23826955181115764,Low Risk
1448-PWKYE,Yes,0.6278978481253091,Medium Risk
7501-IWUNG,No,0.021066328852213555,Low Risk
4957-TREIR,No,0.2745055042223595,Low Risk
7251-LJBQN,No,0.3075879483000068,Low Risk
8040-MNRTF,Yes,0.5374536904372421,Medium Risk
1536-HBSWP,No,0.4214026149693825,Medium Risk
5313-FPXWG,No,0.021786962484752245,Low Risk
0067-DKWBL,No,0.4430027269275362,Medium Risk
0946-FKYTX,No,0.04063135756187885,Low Risk
5076-YVXCM,No,0.2802329252200508,Low Risk
8262-COGGB,No,0.2567658055105928,Low Risk
6663-JOCQO,No,0.0637576831552791,Low Risk
9620-QJREV,No,0.010088624668025957,Low Risk
2276-YDAVZ,Yes,0.6614698735030614,Medium Risk
2682-KEVRP,No,0.06802119648446045,Low Risk
2480-JZOSN,No,0.25575594892773834,Low Risk
0078-XZMHT,No,0.024652448653773393,Low Risk
5896-NPFWW,No,0.4400345944000923,Medium Risk
9978-HYCIN,No,0.16035655017365325,Low Risk
8338-QIUNR,No,0.006735627307344684,Low Risk
1525-LNLOJ,No,0.023615678860538253,Low Risk
9450-TRJUU,No,0.4893995975101909,Medium Risk
1766-GKNMI,Yes,0.6283135048841256,Medium Risk
6942-LBFDP,No,0.24330979221726354,Low Risk
1456-TWCGB,No,0.292245373831529,Low Risk
7133-VBDCG,No,0.288357301772592,Low Risk
7596-ZYWBB,No,0.006738656413690896,Low Risk
8329-UTMVM,No,0.3677944504140446,Low Risk
3014-WJKSM,No,0.382316931516983,Low Risk
3347-YJZZE,No,0.20934496569678698,Low Risk
1029-QFBEN,No,0.19508809622404719,Low Risk
7929-DMBCV,No,0.3859584619873263,Low Risk
9661-JALZV,No,0.008075258825422652,Low Risk
5433-KYGHE,No,0.34937902780127184,Low Risk
4312-KFRXN,No,0.0032567626028145768,Low Risk
5575-TPIZQ,No,0.3182524917163545,Low Risk
0114-IGABW,No,0.014597225474677688,Low Risk
9944-AEXBM,Yes,0.5018839629649295,Medium Risk
1853-ARAAQ,No,0.40450920470168084,Medium Risk
6952-OMNWB,No,0.22027791869985977,Low Risk
4697-LUPSU,No,0.0844386811878991,Low Risk
8434-VGEQQ,No,0.002816644296380453,Low Risk
4952-YSOGZ,Yes,0.7422907332474389,High Risk
1589-AGTLK,No,0.49767246877623833,Medium Risk
5244-IRFIH,Yes,0.7007079018066468,High Risk
6549-YMFAW,No,0.21757464063986326,Low Risk
4950-HKQTE,No,0.02979931541905543,Low Risk
6786-OBWQR,Yes,0.6717255164504873,Medium Risk
2684-EIWEO,No,0.26303988641416043,Low Risk
2753-JMMCV,No,0.019382873960992322,Low Risk
6439-GTPCA,No,0.3403246814210783,Low Risk
6621-YOBKI,No,0.16513236696582773,Low Risk
1216-JWVUX,No,0.4220809210343618,Medium Risk
7564-GHCVB,No,0.02008645048106914,Low Risk
1173-NOEYG,No,0.45103621018771606,Medium Risk
7595-EHCDL,No,0.2381941627522403,Low Risk
6647-ZEDXT,No,0.22589197510451559,Low Risk
2521-NPUZR,No,0.01890109446722164,Low Risk
1307-TVUFB,No,0.3603724621346406,Low Risk
7503-MIOGA,No,0.020140799418717485,Low Risk
4381-MHQDC,No,0.020708090473354306,Low Risk
6923-JHPMP,Yes,0.5851645674159623,Medium Risk
5138-WVKYJ,Yes,0.6436509940541452,Medium Risk
4018-PPNDW,No,0.006401089272432274,Low Risk
1635-FJFCC,No,0.3761985200008096,Low Risk
2499-AJYUA,No,0.08049968894570102,Low Risk
6919-ELBGL,No,0.05007955463920927,Low Risk
3966-HRMZA,Yes,0.5508654424611483,Medium Risk
6425-JWTDV,No,0.00696512809120559,Low Risk
8405-IGQFX,No,0.09267054154315964,Low Risk
8224-IVVPA,No,0.13644935489817644,Low Risk
9477-LGWQI,No,0.012996996570689881,Low Risk
1410-RSCMR,No,0.20091032043455848,Low Risk
3115-CZMZD,No,0.04897001116224863,Low Risk
0139-IVFJG,Yes,0.5215300859056627,Medium Risk
6683-VLCTZ,Yes,0.7645122561535375,High Risk
5730-DBDSI,No,0.0027574938396959904,Low Risk
0030-FNXPP,No,0.17676719772630636,Low Risk
2189-WWOEW,No,0.45887242946897805,Medium Risk
5684-FJVYR,No,0.019833819271024795,Low Risk
4013-GUXND,No,0.19130735286629674,Low Risk
1894-IGFSG,Yes,0.5726055615672799,Medium Risk
7379-POKDZ,Yes,0.6941626535938425,Medium Risk
1266-NZYUI,No,0.004594079886275333,Low Risk
7969-FFOWG,No,0.0025673623066636937,Low Risk
4718-DHSMV,Yes,0.5197929797561607,Medium Risk
5175-WLYXL,No,0.4947557491289563,Medium Risk
7817-OMJNA,No,0.0564130587861332,Low Risk
8728-SKJLR,No,0.30509883650363,Low Risk
3137-NYQQI,No,0.09780041161520661,Low Risk
7706-DZNKK,No,0.16438916683102903,Low Risk
0236-HFWSV,Yes,0.7753814930452674,High Risk
3900-AQPHZ,No,0.19065093846184133,Low Risk
5842-POCOP,Yes,0.5562126243365839,Medium Risk
2037-XJFUP,No,0.4097487393597498,Medium Risk
8823-RLPWL,No,0.07019954751246678,Low Risk
9505-SQFSW,No,0.4212094196982584,Medium Risk
7314-OXENN,Yes,0.7145827566250458,High Risk
3758-CKOQL,No,0.08836054402482432,Low Risk
0322-CHQRU,No,0.41526157774460076,Medium Risk
5676-CFLYY,No,0.012600754215086133,Low Risk
7521-AFHAB,No,0.27131732605056236,Low Risk
0285-INHLN,No,0.10688200334581045,Low Risk
4678-DVQEO,No,0.41056039263295674,Medium Risk
5125-CNDSP,No,0.014302327718275137,Low Risk
0691-IFBQW,No,0.31032785121789314,Low Risk
4992-LTJNE,No,0.006100955092474483,Low Risk
2202-OUTMO,No,0.11221822388606768,Low Risk
0810-BDHAW,No,0.13852874464497336,Low Risk
0229-LFJAF,No,0.005190455061575064,Low Risk
7131-ZQZNK,No,0.013288172522965177,Low Risk
3442-ZHHCC,No,0.030088964604739074,Low Risk
5726-CVNYA,No,0.04912488130142463,Low Risk
9871-ELEYA,No,0.017373864529595353,Low Risk
4257-GAESD,Yes,0.5203677799416505,Medium Risk
5173-WXOQV,No,0.3635635932579987,Low Risk
2040-OBMLJ,No,0.1559822897686072,Low Risk
6286-ZHAOK,No,0.12620714326284105,Low Risk
3807-XHCJH,No,0.2075184922790372,Low Risk
3009-JWMPU,No,0.3148304290829265,Low Risk
5671-RQRLP,No,0.05977217849067899,Low Risk
1450-GALXR,Yes,0.7317775422074577,High Risk
8859-AXJZP,No,0.017233270316441226,Low Risk
3174-AKMAS,No,0.02602762210511569,Low Risk
3138-BKYAV,Yes,0.6792410761474102,Medium Risk
9926-PJHDQ,No,0.026630241707441066,Low Risk
7382-DFJTU,No,0.14704331358919792,Low Risk
2798-NYLMZ,No,0.058890300342443073,Low Risk
4289-DTDKW,Yes,0.5914380849110807,Medium Risk
1820-TQVEV,Yes,0.7075859495982413,High Risk
2239-JALAW,No,0.23303484840513103,Low Risk
4853-RULSV,No,0.057560911837366356,Low Risk
8098-TDCBU,No,0.017314103201717466,Low Risk
3551-GAEGL,No,0.05072778635066357,Low Risk
4785-NKHCX,No,0.17598289865584885,Low Risk
3196-NVXLZ,Yes,0.5750203718861092,Medium Risk
6275-YDUVO,Yes,0.6624652277553545,Medium Risk
0036-IHMOT,No,0.11745208234090143,Low Risk
0115-TFERT,Yes,0.6239679628784236,Medium Risk
4178-EGMON,No,0.02480628299374327,Low Risk
4220-TINQT,No,0.41511751307727546,Medium Risk
5318-YKDPV,No,0.02652444229972375,Low Risk
7975-TZMLR,No,0.375961109264051,Low Risk
0295-QVKPB,No,0.34272232665492314,Low Risk
4335-BSMJS,No,0.006518145873691592,Low Risk
2311-QYMUQ,No,0.45058766457061217,Medium Risk
3643-AHCFP,Yes,0.7679646453588038,High Risk
9146-JRIOX,No,0.12375553163589786,Low Risk
3104-OWCGK,No,0.10199827764069361,Low Risk
5337-IIWKZ,No,0.24760393904446373,Low Risk
9101-BWFSS,No,0.16331273096219706,Low Risk
9650-VBUOG,No,0.011241352898032707,Low Risk
3487-EARAT,No,0.00874254356180125,Low Risk
2672-TGEFF,No,0.4816934851381409,Medium Risk
9231-ZJYAM,Yes,0.7573673791706045,High Risk
4250-WAROZ,No,0.2839272965628177,Low Risk
8184-WMOFI,No,0.01289283198249366,Low Risk
6982-SSHFK,No,0.35596424893006395,Low Risk
6092-QZVPP,No,0.13571849064817432,Low Risk
4625-LAMOB,No,0.007477744550626132,Low Risk
0727-BMPLR,No,0.37631451037998565,Low Risk
0392-BZIUW,No,0.07562921974723778,Low Risk
1038-ZAGBI,No,0.050330105160640334,Low Risk
6549-NNDYT,No,0.3240578630113864,Low Risk
3027-ZTDHO,Yes,0.7892713388254136,High Risk
0422-OHQHQ,No,0.04670400914669065,Low Risk
6916-HIJSE,No,0.01381056083442016,Low Risk
2316-ESMLS,No,0.09107558843694033,Low Risk
9778-OGKQZ,No,0.016990985755175395,Low Risk
7408-OFWXJ,No,0.009060843620099608,Low Risk
6007-TCTST,No,0.04479349057030105,Low Risk
2252-NKNSI,No,0.025468683878204685,Low Risk
8713-IGZSO,No,0.235316285228983,Low Risk
7905-TVXTA,No,0.34390697294834127,Low Risk
7695-PKLCZ,No,0.0024278259579500155,Low Risk
2382-BCKQJ,No,0.2648879591462666,Low Risk
8374-UULRV,No,0.010955837477919967,Low Risk
2207-NHRJK,No,0.38023025498246976,Low Risk
3224-DFQNQ,No,0.05557519700818497,Low Risk
5275-PMFUT,No,0.011647439964777805,Low Risk
4795-UXVCJ,No,0.0321440681734644,Low Risk
9777-IQHWP,No,0.037625021899691725,Low Risk
0947-MUGVO,Yes,0.5602328675847155,Medium Risk
9944-HKVVB,Yes,0.743480559725416,High Risk
4124-MMETB,Yes,0.6452568792179868,Medium Risk
3671-SHRSP,Yes,0.515789692244686,Medium Risk
0979-MOZQI,No,0.021908116820427297,Low Risk
2732-ISEZX,No,0.21916007778699925,Low Risk
3313-QKNKB,No,0.18627194116144366,Low Risk
0323-XWWTN,No,0.07898495541158114,Low Risk
1937-OTUKY,No,0.040293929970571365,Low Risk
1573-LGXBA,No,0.14916795813268385,Low Risk
1764-VUUMT,No,0.0021448987405060472,Low Risk
5073-WXOYN,No,0.1897123854320926,Low Risk
4713-ZBURT,No,0.12452322379155428,Low Risk
3050-GBUSH,Yes,0.5860146862974578,Medium Risk
0207-MDKNV,No,0.42971132480938884,Medium Risk
7876-AEHIG,No,0.03523370637535455,Low Risk
7945-HLKEA,No,0.02532669924747853,Low Risk
9342-VNIMQ,No,0.1899360970098658,Low Risk
9851-KIELU,Yes,0.5150041780463317,Medium Risk
3523-BRGUW,No,0.03770968826837693,Low Risk
3908-BLSYF,Yes,0.6289571163050004,Medium Risk
3199-NPKCN,No,0.1682536678622391,Low Risk
5170-PTRKA,No,0.027650892473385803,Low Risk
4661-NJEUX,No,0.2582498631984781,Low Risk
2123-AGEEN,Yes,0.732958113682145,High Risk
1258-YMZNM,No,0.3330395571196207,Low Risk
0048-LUMLS,No,0.18322234666265963,Low Risk
7549-MYGPK,No,0.22669071100680394,Low Risk
5898-IGSLP,No,0.2445276324755689,Low Risk
3804-RVTGV,No,0.37117794986659225,Low Risk
6259-WJQLC,No,0.4612963122949802,Medium Risk
9227-LUNBG,Yes,0.5631613967394095,Medium Risk
7997-EASSD,No,0.08489807600968564,Low Risk
0730-KOAVE,No,0.3792270122437623,Low Risk
8975-SKGRX,No,0.05681388506121081,Low Risk
0678-RLHVP,No,0.15125920677040158,Low Risk
4315-MURBD,No,0.45341663106833413,Medium Risk
2267-FPIMA,No,0.2744155921356149,Low Risk
1051-GEJLJ,No,0.18432446622500834,Low Risk
9734-YWGEX,Yes,0.6408202726941663,Medium Risk
2719-BDAQO,Yes,0.5215848408221191,Medium Risk
5285-MVEHD,No,0.1342826671901225,Low Risk
0379-DJQHR,No,0.009763624498571993,Low Risk
0781-LKXBR,Yes,0.8153107452692556,High Risk
5543-QDCRY,Yes,0.5398791175908658,Medium Risk
0297-RBCSG,No,0.1197502776317269,Low Risk
4694-PHWFW,No,0.1200474125079259,Low Risk
0835-JKADZ,No,0.10697425750926881,Low Risk
1907-UBQFC,Yes,0.6380916648740146,Medium Risk
7508-SMHXL,Yes,0.5321514182974719,Medium Risk
3865-YIOTT,No,0.12122867960740656,Low Risk
5993-BQHEA,No,0.06077385907212757,Low Risk
6024-RUGGH,No,0.003598092774856021,Low Risk
6513-EECDB,Yes,0.7949471121003158,High Risk
3956-CJUST,No,0.3600552280569476,Low Risk
4079-WWQQQ,No,0.014704206168503072,Low Risk
6103-BOCOU,Yes,0.5757551975454168,Medium Risk
5149-TGWDZ,No,0.30556588470872426,Low Risk
7471-WNSUF,No,0.010440904067221597,Low Risk
8942-DBMHZ,No,0.12536763741037207,Low Risk
4301-VVZKA,Yes,0.6612341189901546,Medium Risk
9199-PWQVC,No,0.04869566091042097,Low Risk
4824-GUCBY,No,0.3373351969038467,Low Risk
5393-HJZSM,No,0.05952027895186811,Low Risk
7074-IEVOJ,Yes,0.739873226363478,High Risk
9625-QSTYE,Yes,0.5509847766318373,Medium Risk
0862-PRCBS,No,0.06202960021057083,Low Risk
8812-ZRHFP,No,0.23566545099320357,Low Risk
5146-CBVOE,No,0.35821859392218885,Low Risk
0454-OKRCT,No,0.055297794930985404,Low Risk
5787-KXGIY,No,0.0020542909446982396,Low Risk
4750-ZRXIU,Yes,0.8063023389749064,High Risk
4198-VFOEA,No,0.16309743050595948,Low Risk
6630-UJZMY,Yes,0.8115036059668068,High Risk
5709-LVOEQ,No,0.08552102125260638,Low Risk
6400-BWQKW,Yes,0.6369978180891401,Medium Risk
2692-AQCPF,No,0.15555088435526215,Low Risk
0347-UBKUZ,No,0.10990489924275469,Low Risk
0835-DUUIQ,No,0.028593221144281877,Low Risk
0811-GSDTP,No,0.33427680613333766,Low Risk
7567-ECMCM,No,0.4906832439673435,Medium Risk
6115-ZTBFQ,No,0.010449151160629567,Low Risk
6353-BRMMA,No,0.26968461899554075,Low Risk
6680-WKXRZ,Yes,0.5810039187117715,Medium Risk
6231-WFGFH,No,0.19685408961711942,Low Risk
9904-EHEVJ,Yes,0.5006505921660683,Medium Risk
7028-DVOIQ,Yes,0.6825135103926975,Medium Risk
6169-PPETC,No,0.009584348360439369,Low Risk
4208-UFFGW,No,0.3773700624471664,Low Risk
8584-KMVXD,Yes,0.5103039576778412,Medium Risk
8467-WYNSR,No,0.09992237271151119,Low Risk
0851-DFJKB,No,0.16261578117042433,Low Risk
5382-SOYZL,Yes,0.7340352148297149,High Risk
9448-REEVD,No,0.33611301928882836,Low Risk
3261-CQXOL,No,0.0025536374416588944,Low Risk
8388-FYNPZ,No,0.2889479029207025,Low Risk
4002-BQWPQ,No,0.12033856667705578,Low Risk
5651-YLPRD,No,0.4271564539484808,Medium Risk
2826-DXLQO,No,0.34669927844239673,Low Risk
4378-BZYFP,No,0.0754861662731015,Low Risk
9489-UTFKA,No,0.2735507157641877,Low Risk
4849-PYRLQ,No,0.016499359700849762,Low Risk
9117-SHLZX,No,0.43874645812928526,Medium Risk
9889-TMAHG,No,0.4228162294155869,Medium Risk
4541-RMRLG,No,0.19991964799443554,Low Risk
7764-BDPEE,No,0.14704836274626504,Low Risk
3429-IFLEM,No,0.005361169193747545,Low Risk
3158-MOERK,Yes,0.8222771659489447,High Risk
7294-TMAOP,Yes,0.7138820783506888,High Risk
5002-GCQFH,No,0.2837534002621543,Low Risk
0556-FJEGU,No,0.012227827155018658,Low Risk
8919-FYFQZ,No,0.2194699864656602,Low Risk
0604-THJFP,No,0.018635670685540024,Low Risk
2834-JRTUA,No,0.08397909929323788,Low Risk
5875-YPQFJ,Yes,0.7061787168448727,High Risk
5879-SESNB,Yes,0.6089774050130753,Medium Risk
6646-QVXLR,No,0.3162886674882212,Low Risk
6461-PPAXN,No,0.03440990052195868,Low Risk
3318-ISQFQ,No,0.11709558920597725,Low Risk
1106-HRLKZ,No,0.008239917102824512,Low Risk
2483-XSSMZ,No,0.07289237756200838,Low Risk
8603-IJWDN,Yes,0.794653032897208,High Risk
8165-ZJRNM,No,0.0024309616893937983,Low Risk
9369-XFEHK,No,0.4253600455199797,Medium Risk
2604-XVDAM,No,0.24541936408758455,Low Risk
3717-OFRTN,No,0.18313307358843423,Low Risk
9046-JBFWA,No,0.05515247053048075,Low Risk
3280-NMUVX,No,0.018698333429552058,Low Risk
1206-EHBDD,No,0.029813548755633693,Low Risk
8361-LBRDI,No,0.0054958205959538655,Low Risk
4883-KCPZJ,No,0.022322175483215398,Low Risk
9108-EQPNQ,No,0.03698205136311692,Low Risk
7277-KAMWT,No,0.030962926159046576,Low Risk
3842-IYKUE,No,0.21815576266105027,Low Risk
6641-XRPSU,No,0.33268389156576655,Low Risk
1374-DMZUI,Yes,0.8410693195732114,High Risk
2545-LXYVJ,No,0.0021479769742331315,Low Risk
3234-VKACU,No,0.4334224537763826,Medium Risk
8357-EQXFO,Yes,0.7460065430337517,High Risk
1989-PRJHP,Yes,0.602079552404176,Medium Risk
8120-JDCAM,Yes,0.5667897504638747,Medium Risk
8917-FAEMR,No,0.011348756993368011,Low Risk
7047-YXDMZ,No,0.08657301358385985,Low Risk
2858-EIMXH,No,0.29160752706386,Low Risk
9524-EGPJC,Yes,0.6163740846612407,Medium Risk
6993-OHLXR,Yes,0.6136031771063343,Medium Risk
8818-XYFCQ,No,0.4304169462365386,Medium Risk
6419-ZTTLE,No,0.08993169430485319,Low Risk
0929-HYQEW,No,0.32389242811095115,Low Risk
6614-YOLAC,No,0.008543779565640775,Low Risk
7426-RHZGU,Yes,0.5757307635311864,Medium Risk
4065-JJAVA,No,0.3810585659011777,Low Risk
4695-VADHF,No,0.2861368057205416,Low Risk
3863-IUBJR,No,0.14479650441169034,Low Risk
7649-SIJJF,No,0.012520045599028232,Low Risk
9361-YNQWJ,No,0.012022510345912688,Low Risk
3748-FVMZZ,Yes,0.5895032107529253,Medium Risk
9391-TTOYH,No,0.11044205407814524,Low Risk
1452-XRSJV,No,0.05488383996395139,Low Risk
3422-WJOYD,No,0.04176057090964823,Low Risk
8242-SOQUO,Yes,0.7138826525320592,High Risk
7460-ITWWP,No,0.4542509924742337,Medium Risk
7147-AYBAA,No,0.331724453702898,Low Risk
7868-TMWMZ,No,0.05873624036861735,Low Risk
4822-RVYBB,Yes,0.819176435736755,High Risk
6732-FZUGP,No,0.1326341971009019,Low Risk
